NAME	PARENT	GRAPH_TYPE	GOD_ONLY	IS_TITLE	IS_PROFESSION	IS_HIDDEN	MONEY_REQUIRED	POINTS_REQUIRED	SKILLS_REQUIRED_COUNT	SKILLS_REQUIRED	PRECLUSION_SKILLS	XP_TYPE	XP_COST	XP_CAP	MISSIONS_REQUIRED	APPRENTICESHIPS_REQUIRED	STATS_REQUIRED	SPECIES_REQUIRED	JEDI_STATE_REQUIRED	SKILL_ABILITY	COMMANDS	SKILL_MODS	SCHEMATICS_GRANTED	SCHEMATICS_REVOKED	SEARCHABLE	ENDER
force_rank_light_rank_05	force_rank_light_rank_04	5	0	1	0	0	0	0	0	force_rank_light_rank_04		force_rank_xp	60000	0		0			4			force_power_light=3,force_manipulation_light=5,force_control_light=10			0	0
force_rank_light_rank_06	force_rank_light_rank_05	5	0	0	0	0	0	0	0	force_rank_light_rank_05		force_rank_xp	80000	0		0			4			force_power_light=5,force_manipulation_light=5,force_control_light=10			0	0
force_rank_light_rank_07	force_rank_light_rank_06	5	0	0	0	0	0	0	0	force_rank_light_rank_06		force_rank_xp	100000	0		0			4			force_power_light=5,force_manipulation_light=5,force_control_light=10			0	0
force_rank_light_rank_08	force_rank_light_rank_07	5	0	1	0	0	0	0	0	force_rank_light_rank_07		force_rank_xp	150000	0		0			4			force_power_light=10,force_manipulation_light=10,force_control_light=15			0	0
force_rank_light_rank_09	force_rank_light_rank_08	5	0	0	0	0	0	0	0	force_rank_light_rank_08		force_rank_xp	200000	0		0			4			force_power_light=10,force_manipulation_light=10,force_control_light=15			0	0
force_rank_light_rank_10	force_rank_light_rank_09	5	0	1	0	0	0	0	0	force_rank_light_rank_09		force_rank_xp	300000	0		0			4			force_power_light=15,force_manipulation_light=10,force_control_light=15			0	0
force_rank_dark	force_rank	5	0	0	1	0	0	0	0				0	0		0			8						0	0
force_rank_dark_novice	force_rank_dark	5	0	1	0	0	0	0	0			force_rank_xp	0	0		0			8			force_power_dark=5,force_manipulation_dark=5,force_control_dark=4			0	0
force_rank_dark_master	force_rank_dark	5	0	1	0	0	0	0	0	force_rank_dark_rank_10		force_rank_xp	500000	0		0			8			force_power_dark=20,force_manipulation_dark=15,force_control_dark=15			0	0
force_rank_dark_rank_01	force_rank_dark	5	0	1	0	0	0	0	0	force_rank_dark_novice		force_rank_xp	10000	0		0			8			force_power_dark=5,force_manipulation_dark=3,force_control_dark=2			0	0
force_rank_dark_rank_02	force_rank_dark_rank_01	5	0	0	0	0	0	0	0	force_rank_dark_rank_01		force_rank_xp	20000	0		0			8			force_power_dark=5,force_manipulation_dark=4,force_control_dark=2			0	0
force_rank_dark_rank_03	force_rank_dark_rank_02	5	0	0	0	0	0	0	0	force_rank_dark_rank_02		force_rank_xp	30000	0		0			8			force_power_dark=5,force_manipulation_dark=4,force_control_dark=2			0	0
force_rank_dark_rank_04	force_rank_dark_rank_03	5	0	0	0	0	0	0	0	force_rank_dark_rank_03		force_rank_xp	40000	0		0			8			force_power_dark=5,force_manipulation_dark=4,force_control_dark=2			0	0
force_rank_dark_rank_05	force_rank_dark_rank_04	5	0	1	0	0	0	0	0	force_rank_dark_rank_04		force_rank_xp	60000	0		0			8			force_power_dark=10,force_manipulation_dark=5,force_control_dark=3			0	0
force_rank_dark_rank_06	force_rank_dark_rank_05	5	0	0	0	0	0	0	0	force_rank_dark_rank_05		force_rank_xp	80000	0		0			8			force_power_dark=10,force_manipulation_dark=5,force_control_dark=5			0	0
force_rank_dark_rank_07	force_rank_dark_rank_06	5	0	0	0	0	0	0	0	force_rank_dark_rank_06		force_rank_xp	100000	0		0			8			force_power_dark=10,force_manipulation_dark=5,force_control_dark=5			0	0
force_rank_dark_rank_08	force_rank_dark_rank_07	5	0	1	0	0	0	0	0	force_rank_dark_rank_07		force_rank_xp	150000	0		0			8			force_power_dark=15,force_manipulation_dark=10,force_control_dark=10			0	0
force_rank_dark_rank_09	force_rank_dark_rank_08	5	0	0	0	0	0	0	0	force_rank_dark_rank_08		force_rank_xp	200000	0		0			8			force_power_dark=15,force_manipulation_dark=10,force_control_dark=10			0	0
force_rank_dark_rank_10	force_rank_dark_rank_09	5	0	1	0	0	0	0	0	force_rank_dark_rank_09		force_rank_xp	300000	0		0			8			force_power_dark=15,force_manipulation_dark=10,force_control_dark=15			0	0
force_title		4	1	0	0	0	0	0	0				0	0		0			1						0	0
force_title_jedi	force_title	1	0	0	1	0	0	0	0				0	0		0			1						0	0
force_title_jedi_novice	force_title_jedi	1	0	0	0	0	0	0	0			jedi_general	0	0		0			1						0	0
force_title_jedi_master	force_title_jedi	1	0	1	0	0	0	0	0	force_title_jedi_rank_04		jedi_general	0	0		0			1						0	0
force_title_jedi_rank_01	force_title_jedi	1	0	1	0	0	0	0	0	force_title_jedi_novice		jedi_general	0	0		0			1		cert_onehandlightsaber_training	private_onehandlightsaber_combat_difficulty=500,private_twohandlightsaber_combat_difficulty=500,private_polearmlightsaber_combat_difficulty=500	craftSaberTraining,craftJediTool		0	0
force_title_jedi_rank_02	force_title_jedi_rank_01	1	0	1	0	0	0	0	0	force_title_jedi_rank_01		jedi_general	0	0		0			1			jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_title_jedi_rank_03	force_title_jedi_rank_02	1	0	1	0	0	0	0	0	force_title_jedi_rank_02		jedi_general	0	0		0			1						0	0
force_title_jedi_rank_04	force_title_jedi_rank_03	1	0	1	0	0	0	0	0	force_title_jedi_rank_03		jedi_general	0	0		0			1						0	0
shipwright		4	1	0	0	0	0	0	0				0	0		0			0						1	0
crafting_shipwright	shipwright	4	0	0	1	0	0	0	0				0	0		0			0						1	0
crafting_shipwright_novice	crafting_shipwright	4	0	1	0	0	5000	3	0	crafting_artisan_engineering_04		crafting_general	30000	0		0			0		private_shipwright_novice	chassis_assembly=10,engine_assembly=10,booster_assembly=10,power_systems=10,weapon_systems=10,shields_assembly=10,advanced_assembly=10,chassis_experimentation=10,weapon_systems_experimentation=20,engine_experimentation=20,booster_experimentation=20,power_systems_experimentation=10,shields_experimentation=10,advanced_ship_experimentation=10,defense_reverse=1,propulsion_reverse=1,engineering_reverse=1,systems_reverse=1	craftShipwrightNoviceGroupA		1	0
crafting_shipwright_master	crafting_shipwright	4	0	1	0	0	10000	1	0	crafting_shipwright_engineering_04,crafting_shipwright_propulsion_04,crafting_shipwright_systems_04,crafting_shipwright_defense_04		shipwright	200000	0		0			0		private_shipwright_master	chassis_assembly=25,chassis_experimentation=25,weapon_systems_experimentation=25,weapon_systems=25,engine_experimentation=25,engine_assembly=25,booster_experimentation=25,booster_assembly=25,power_systems_experimentation=25,power_systems=25,shields_experimentation=25,shields_assembly=25,advanced_ship_experimentation=25,advanced_assembly=25,defense_reverse=1,propulsion_reverse=1,systems_reverse=1,engineering_reverse=1	craftShipwrightMaster		1	0
crafting_shipwright_engineering_01	crafting_shipwright	4	0	0	0	0	6000	4	0	crafting_shipwright_novice		shipwright	20000	0		0			0		private_shipwright_engineering_1	chassis_assembly=10,chassis_experimentation=10,engineering_reverse=2	craftShipwrightEngGroupA		1	0
crafting_shipwright_engineering_02	crafting_shipwright_engineering_01	4	0	0	0	0	7000	3	0	crafting_shipwright_engineering_01		shipwright	50000	0		0			0		private_shipwright_engineering_2	chassis_assembly=15,chassis_experimentation=15,engineering_reverse=2	craftShipwrightEngGroupB		1	0
crafting_shipwright_engineering_03	crafting_shipwright_engineering_02	4	0	0	0	0	8000	3	0	crafting_shipwright_engineering_02		shipwright	100000	0		0			0		private_shipwright_engineering_3	chassis_assembly=20,chassis_experimentation=20,engineering_reverse=2	craftShipwrightEngGroupC		1	0
crafting_shipwright_engineering_04	crafting_shipwright_engineering_03	4	0	1	0	0	9000	2	0	crafting_shipwright_engineering_03		shipwright	150000	0		0			0		private_shipwright_engineering_4	chassis_assembly=20,chassis_experimentation=20,engineering_reverse=2	craftShipwrightEngGroupD		1	0
crafting_shipwright_propulsion_01	crafting_shipwright	4	0	0	0	0	6000	4	0	crafting_shipwright_novice		shipwright	20000	0		0			0		private_shipwright_propulsion_1	engine_assembly=10,booster_assembly=10,engine_experimentation=20,booster_experimentation=20,propulsion_reverse=2	craftShipwrightPropulsionGroupA		1	0
crafting_shipwright_propulsion_02	crafting_shipwright_propulsion_01	4	0	0	0	0	7000	3	0	crafting_shipwright_propulsion_01		shipwright	50000	0		0			0		private_shipwright_propulsion_2	engine_assembly=15,booster_assembly=15,engine_experimentation=25,booster_experimentation=25,propulsion_reverse=2	craftShipwrightPropulsionGroupB		1	0
crafting_shipwright_propulsion_03	crafting_shipwright_propulsion_02	4	0	0	0	0	8000	3	0	crafting_shipwright_propulsion_02		shipwright	100000	0		0			0		private_shipwright_propulsion_3	engine_assembly=20,booster_assembly=20,engine_experimentation=30,booster_experimentation=30,propulsion_reverse=2	craftShipwrightPropulsionGroupC		1	0
crafting_shipwright_propulsion_04	crafting_shipwright_propulsion_03	4	0	1	0	0	9000	2	0	crafting_shipwright_propulsion_03		shipwright	150000	0		0			0		private_shipwright_propulsion_4	engine_assembly=20,booster_assembly=20,engine_experimentation=30,booster_experimentation=30,propulsion_reverse=2	craftShipwrightPropulsionGroupD		1	0
crafting_shipwright_systems_01	crafting_shipwright	4	0	0	0	0	6000	4	0	crafting_shipwright_novice		shipwright	20000	0		0			0		private_shipwright_systems_1	power_systems=10,advanced_assembly=10,power_systems_experimentation=10,advanced_ship_experimentation=10,systems_reverse=2	craftShipwrightSystemsGroupA		1	0
crafting_shipwright_systems_02	crafting_shipwright_systems_01	4	0	0	0	0	7000	3	0	crafting_shipwright_systems_01		shipwright	50000	0		0			0		private_shipwright_systems_2	power_systems=15,advanced_assembly=15,power_systems_experimentation=15,advanced_ship_experimentation=15,systems_reverse=2	craftShipwrightSystemsGroupB		1	0
crafting_shipwright_systems_03	crafting_shipwright_systems_02	4	0	0	0	0	8000	3	0	crafting_shipwright_systems_02		shipwright	100000	0		0			0		private_shipwright_systems_3	power_systems=20,advanced_assembly=20,power_systems_experimentation=20,advanced_ship_experimentation=20,systems_reverse=2	craftShipwrightSystemsGroupC		1	0
crafting_shipwright_systems_04	crafting_shipwright_systems_03	4	0	1	0	0	9000	2	0	crafting_shipwright_systems_03		shipwright	150000	0		0			0		private_shipwright_systems_4	power_systems=20,advanced_assembly=20,power_systems_experimentation=20,advanced_ship_experimentation=20,systems_reverse=2	craftShipwrightSystemsGroupD		1	0
crafting_shipwright_defense_01	crafting_shipwright	4	0	0	0	0	6000	4	0	crafting_shipwright_novice		shipwright	20000	0		0			0		private_shipwright_defense_1	weapon_systems=10,weapon_systems_experimentation=20,defense_reverse=2,shields_assembly=10,shields_experimentation=10	craftShipwrightDefenseGroupA		1	0
crafting_shipwright_defense_02	crafting_shipwright_defense_01	4	0	0	0	0	7000	3	0	crafting_shipwright_defense_01		shipwright	50000	0		0			0		private_shipwright_defense_2	weapon_systems=15,weapon_systems_experimentation=25,defense_reverse=2,shields_assembly=15,shields_experimentation=15	craftShipwrightDefenseGroupB		1	0
crafting_shipwright_defense_03	crafting_shipwright_defense_02	4	0	0	0	0	8000	3	0	crafting_shipwright_defense_02		shipwright	100000	0		0			0		private_shipwright_defense_3	weapon_systems=20,weapon_systems_experimentation=30,defense_reverse=2,shields_assembly=20,shields_experimentation=20	craftShipwrightDefenseGroupC		1	0
crafting_shipwright_defense_04	crafting_shipwright_defense_03	4	0	1	0	0	9000	2	0	crafting_shipwright_defense_03		shipwright	150000	0		0			0		private_shipwright_defense_4	weapon_systems=20,weapon_systems_experimentation=30,defense_reverse=2,shields_assembly=20,shields_experimentation=20	craftShipwrightDefenseGroupD		1	0
crafting_angler	crafting	1	0	0	1	0	0	0	0				0	0		0			0						1	0
crafting_angler_novice	crafting_angler	1	0	0	0	0	1000	0	1	outdoors_ranger_master		fishing	0	2000		0			0			foraging=5,creature_knowledge=5,creature_harvesting=5,fishing_luck=5	craftAnglerNoviceGroupA		1	0
crafting_angler_rivercraft_01	crafting_angler	1	0	0	0	0	2000	0	1	crafting_angler_novice		fishing	2000	4000		0			0			foraging=5,creature_knowledge=5,creature_harvesting=5,fishing_luck=5	craftAnglerRivercraft01GroupA		1	0
crafting_angler_rivercraft_02	crafting_angler_rivercraft_01	1	0	0	0	0	3000	0	1	crafting_angler_rivercraft_01		fishing	4000	6000		0			0			foraging=5,creature_knowledge=5,creature_harvesting=5,fishing_luck=5	craftAnglerRivercraft02GroupA		1	0
crafting_angler_rivercraft_03	crafting_angler_rivercraft_02	1	0	0	0	0	4000	0	1	crafting_angler_rivercraft_02		fishing	6000	8000		0			0			foraging=5,creature_knowledge=5,creature_harvesting=5,fishing_luck=5	craftAnglerRivercraft03GroupA		1	0
crafting_angler_rivercraft_04	crafting_angler_rivercraft_03	1	0	0	0	0	5000	0	1	crafting_angler_rivercraft_03		fishing	8000	8000		0			0			foraging=5,creature_knowledge=5,creature_harvesting=5,fishing_luck=5	craftAnglerRivercraft04GroupA		1	0
crafting_angler_master	crafting_angler	1	0	1	0	0	6000	0	1	crafting_angler_rivercraft_04			0	0		0			0			foraging=5,creature_knowledge=5,creature_harvesting=5,fishing_luck=5	craftAnglerMasterGroupA		1	0
pilot		4	0	0	0	0	0	0	0				0	0		0			0						1	0
pilot_rebel_navy	pilot	4	0	0	1	0	0	0	0				0	0		0			0						1	0
pilot_rebel_navy_novice	pilot_rebel_navy	4	0	1	0	0	100	0	0		pilot_imperial_navy_novice,pilot_neutral_novice		0	0		0			0		private_rebel_navy_novice,cert_starships_z95headhunter,cert_ordnance_level1,cert_droid_astromech_1,droidcommand_mutedroid				1	0
pilot_rebel_navy_master	pilot_rebel_navy	4	0	1	0	0	5000	0	0	pilot_rebel_navy_starships_04,pilot_rebel_navy_weapons_04,pilot_rebel_navy_procedures_04,pilot_rebel_navy_droid_04		space_combat_general	7500000	0		0			0		private_rebel_navy_master,cert_starships_bwing,cert_starships_ykl37r,cert_ordnance_level9,cert_ordnance_levelten,cert_droid_astromech_6,jstart3,inspacerr,cert_starships_firespray	pilot_special_tactics=20			1	0
pilot_rebel_navy_starships_01	pilot_rebel_navy	4	0	0	0	0	1000	0	0	pilot_rebel_navy_novice		space_combat_general	7500	0		0			0		private_rebel_navy_starships_1,cert_starships_ywing				1	0
pilot_rebel_navy_starships_02	pilot_rebel_navy_starships_01	4	0	0	0	0	2000	0	0	pilot_rebel_navy_starships_01,pilot_rebel_navy_weapons_01,pilot_rebel_navy_procedures_01,pilot_rebel_navy_droid_01		space_combat_general	60000	0		0			0		private_rebel_navy_starships_2,cert_starships_ywinglongprobe				1	0
pilot_rebel_navy_starships_03	pilot_rebel_navy_starships_02	4	0	0	0	0	3000	0	0	pilot_rebel_navy_starships_02,pilot_rebel_navy_weapons_02,pilot_rebel_navy_procedures_02,pilot_rebel_navy_droid_02		space_combat_general	200000	0		0			0		private_rebel_navy_starships_3,cert_starships_xwing				1	0
pilot_rebel_navy_starships_04	pilot_rebel_navy_starships_03	4	0	1	0	0	4000	0	0	pilot_rebel_navy_starships_03,pilot_rebel_navy_weapons_03,pilot_rebel_navy_procedures_03,pilot_rebel_navy_droid_03		space_combat_general	1000000	0		0			0		private_rebel_navy_starships_4,cert_starships_awing				1	0
pilot_rebel_navy_weapons_01	pilot_rebel_navy	4	0	0	0	0	1000	0	0	pilot_rebel_navy_novice		space_combat_general	7500	0		0			0		cert_ordnance_level2,cert_ordnance_level3	missile_launching=65			1	0
pilot_rebel_navy_weapons_02	pilot_rebel_navy_weapons_01	4	0	0	0	0	2000	0	0	pilot_rebel_navy_starships_01,pilot_rebel_navy_weapons_01,pilot_rebel_navy_procedures_01,pilot_rebel_navy_droid_01		space_combat_general	60000	0		0			0		cert_ordnance_level4,cert_ordnance_level5	missile_launching=10			1	0
pilot_rebel_navy_weapons_03	pilot_rebel_navy_weapons_02	4	0	0	0	0	3000	0	0	pilot_rebel_navy_starships_02,pilot_rebel_navy_weapons_02,pilot_rebel_navy_procedures_02,pilot_rebel_navy_droid_02		space_combat_general	200000	0		0			0		cert_ordnance_level6,cert_ordnance_level7	missile_launching=10			1	0
pilot_rebel_navy_weapons_04	pilot_rebel_navy_weapons_03	4	0	1	0	0	4000	0	0	pilot_rebel_navy_starships_03,pilot_rebel_navy_weapons_03,pilot_rebel_navy_procedures_03,pilot_rebel_navy_droid_03		space_combat_general	1000000	0		0			0		cert_ordnance_level8	missile_launching=15			1	0
pilot_rebel_navy_procedures_01	pilot_rebel_navy	4	0	0	0	0	1000	0	0	pilot_rebel_navy_novice		space_combat_general	7500	0		0			0		iffscramble,jstart1	pilot_special_tactics=20			1	0
pilot_rebel_navy_procedures_02	pilot_rebel_navy_procedures_01	4	0	0	0	0	2000	0	0	pilot_rebel_navy_starships_01,pilot_rebel_navy_weapons_01,pilot_rebel_navy_procedures_01,pilot_rebel_navy_droid_01		space_combat_general	60000	0		0			0		eshields,vrepair	pilot_special_tactics=20			1	0
pilot_rebel_navy_procedures_03	pilot_rebel_navy_procedures_02	4	0	0	0	0	3000	0	0	pilot_rebel_navy_starships_02,pilot_rebel_navy_weapons_02,pilot_rebel_navy_procedures_02,pilot_rebel_navy_droid_02		space_combat_general	200000	0		0			0		jstart2,inspacerepair	pilot_special_tactics=20			1	0
pilot_rebel_navy_procedures_04	pilot_rebel_navy_procedures_03	4	0	1	0	0	4000	0	0	pilot_rebel_navy_starships_03,pilot_rebel_navy_weapons_03,pilot_rebel_navy_procedures_03,pilot_rebel_navy_droid_03		space_combat_general	1000000	0		0			0		inspacereload,vrepairother	pilot_special_tactics=20			1	0
pilot_rebel_navy_droid_01	pilot_rebel_navy	4	0	0	0	0	1000	0	0	pilot_rebel_navy_novice		space_combat_general	7500	0		0			0		private_rebel_navy_droid_1,droidcommand_shieldnormalize,droidcommand_shieldbacktofronttwenty,droidcommand_shieldfronttobacktwenty,droidcommand_shieldadjustfrontone,droidcommand_shieldadjustrearone,cert_droid_astromech_2				1	0
pilot_rebel_navy_droid_02	pilot_rebel_navy_droid_01	4	0	0	0	0	2000	0	0	pilot_rebel_navy_starships_01,pilot_rebel_navy_weapons_01,pilot_rebel_navy_procedures_01,pilot_rebel_navy_droid_01		space_combat_general	60000	0		0			0		private_rebel_navy_droid_2,droidcommand_shieldbacktofrontfifty,droidcommand_shieldfronttobackfifty,droidcommand_shieldadjustfronttwo,droidcommand_shieldadjustreartwo,cert_droid_astromech_3				1	0
